Timestamp (UTC),CO,NO,NO2,NOx,O3,SO2,PM2.5,PM10,NH3,AQI
2024-11-04T04:00:00Z,357.15,1.79,5.65,7.44,47.92,3.4,7.18,9.44,1.88,47.92
2024-11-04T05:00:00Z,323.77,1.08,3.73,4.81,59.37,2.89,7.49,9.64,1.84,59.37
2024-11-04T06:00:00Z,313.76,0.62,2.63,3.25,70.1,2.65,8.33,10.31,1.76,70.1
2024-11-04T07:00:00Z,273.7,0.4,1.74,2.14,69.38,1.74,5.72,7.01,1.2,69.38
2024-11-04T08:00:00Z,253.68,0.38,1.67,2.05,72.96,1.53,4.5,5.52,1.06,72.96
2024-11-04T09:00:00Z,243.66,0.39,1.82,2.21,79.39,1.64,4.83,5.84,1.09,79.39
2024-11-04T10:00:00Z,260.35,0.66,3.34,4.0,82.97,2.41,6.28,7.62,1.61,82.97
2024-11-04T11:00:00Z,290.39,0.98,6.25,7.23,80.11,3.04,7.55,9.38,2.31,80.11
2024-11-04T12:00:00Z,320.43,0.59,10.54,11.13,70.81,3.19,8.01,10.31,2.88,70.81
2024-11-04T13:00:00Z,340.46,0.01,12.51,12.52,64.37,3.37,8.62,11.53,3.55,64.37
2024-11-04T14:00:00Z,357.15,0.0,12.51,12.51,60.8,3.81,10.11,14.18,4.56,60.8
2024-11-04T15:00:00Z,363.83,0.0,12.17,12.17,58.65,3.87,11.19,16.2,4.88,58.65
2024-11-04T16:00:00Z,367.16,0.0,11.31,11.31,56.51,3.67,11.55,17.09,4.5,56.51
2024-11-04T17:00:00Z,380.52,0.0,11.48,11.48,52.21,3.49,12.24,18.36,3.83,52.21
2024-11-04T18:00:00Z,387.19,0.0,11.65,11.65,48.64,3.19,12.8,18.87,3.04,48.64
2024-11-04T19:00:00Z,380.52,0.0,11.14,11.14,45.06,2.65,13.22,18.88,2.5,45.06
2024-11-04T20:00:00Z,380.52,0.0,9.85,9.85,41.84,2.29,14.07,19.68,2.44,41.84
2024-11-04T21:00:00Z,377.18,0.0,8.48,8.48,39.34,2.21,15.07,20.74,2.6,39.34
2024-11-04T22:00:00Z,380.52,0.0,7.63,7.63,37.91,2.32,16.11,21.31,2.75,37.91
2024-11-04T23:00:00Z,380.52,0.0,7.2,7.2,38.62,2.65,17.31,21.63,2.75,38.62
2024-11-05T00:00:00Z,387.19,0.0,7.54,7.54,40.41,3.22,18.53,22.22,2.63,40.41
2024-11-05T01:00:00Z,413.89,0.0,10.02,10.02,43.27,4.05,20.68,24.48,2.66,43.27
2024-11-05T02:00:00Z,500.68,0.61,15.94,16.55,41.48,5.9,27.14,32.42,3.04,45.233333333333334
2024-11-05T03:00:00Z,587.46,3.58,18.34,21.92,45.78,8.82,35.83,42.33,3.1,59.161034482758616
2024-11-05T04:00:00Z,514.03,3.41,11.31,14.72,67.23,9.89,31.19,36.78,2.5,67.23
2024-11-05T05:00:00Z,433.92,1.79,6.77,8.56,85.12,7.33,24.19,28.65,2.53,85.12
2024-11-05T06:00:00Z,373.84,0.89,4.07,4.96,100.14,5.54,20.14,23.88,2.44,33.56666666666667
2024-11-05T07:00:00Z,350.48,0.43,2.38,2.81,104.43,3.31,17.96,20.64,1.3,106.0682089552239
2024-11-05T08:00:00Z,370.5,0.38,2.63,3.01,105.86,3.16,19.35,21.78,0.99,108.18119402985074
2024-11-05T09:00:00Z,383.85,0.37,3.47,3.84,105.86,3.49,19.51,21.9,1.08,108.18119402985074
2024-11-05T10:00:00Z,467.3,1.13,11.14,12.27,91.55,4.83,20.8,23.91,2.37,91.55
2024-11-05T11:00:00Z,647.54,2.4,25.7,28.1,69.38,6.2,24.19,28.64,4.24,69.38
2024-11-05T12:00:00Z,814.44,1.51,44.55,46.06,45.06,6.74,27.01,32.73,5.89,55.460256410256406
2024-11-05T13:00:00Z,921.25,0.04,55.52,55.56,29.33,6.85,28.81,35.78,7.22,69.24307692307693
2024-11-05T14:00:00Z,947.95,0.05,52.78,52.83,24.32,6.91,31.38,40.12,8.87,65.80051282051282
2024-11-05T15:00:00Z,934.6,0.07,47.3,47.37,21.82,6.91,34.94,45.65,10.26,58.91538461538461
2024-11-05T16:00:00Z,814.44,0.02,33.93,33.95,27.18,6.08,36.06,47.49,9.5,59.54965517241379
2024-11-05T17:00:00Z,687.6,0.0,23.31,23.31,34.69,4.95,35.26,46.63,7.41,58.19793103448276
2024-11-05T18:00:00Z,600.81,0.0,17.82,17.82,40.77,4.05,33.56,43.75,5.13,55.325517241379316
2024-11-05T19:00:00Z,514.03,0.0,12.17,12.17,52.21,3.46,31.33,39.26,3.39,52.21
2024-11-05T20:00:00Z,494.0,0.0,9.6,9.6,54.36,3.16,32.0,39.26,2.75,54.36
2024-11-05T21:00:00Z,487.33,0.0,8.05,8.05,55.07,3.1,33.98,40.94,2.5,56.0351724137931
2024-11-05T22:00:00Z,500.68,0.0,7.63,7.63,52.93,2.92,36.31,43.2,2.41,59.972068965517245
2024-11-05T23:00:00Z,514.03,0.0,7.97,7.97,47.92,2.83,38.9,45.89,2.41,64.34827586206896
2024-11-06T00:00:00Z,540.73,0.0,9.51,9.51,43.27,3.01,42.07,49.14,2.41,69.70448275862068
2024-11-06T01:00:00Z,620.84,0.01,15.08,15.09,37.91,3.87,45.93,53.63,2.63,76.22655172413793
2024-11-06T02:00:00Z,841.14,2.21,29.47,31.68,26.82,5.96,51.56,61.24,3.67,85.7393103448276
2024-11-06T03:00:00Z,1241.68,15.87,40.44,56.31,25.03,8.82,58.16,69.66,5.64,96.89103448275861
2024-11-06T04:00:00Z,607.49,2.63,14.39,17.02,98.71,9.18,45.28,50.97,0.74,98.71
2024-11-06T05:00:00Z,480.65,1.17,6.6,7.77,118.73,6.91,41.39,46.19,0.53,127.19805970149254
2024-11-06T06:00:00Z,440.6,0.74,4.54,5.28,130.18,6.68,41.96,46.6,0.63,144.11671641791045
2024-11-06T07:00:00Z,440.6,0.64,4.5,5.14,135.9,7.15,44.04,48.71,0.7,152.56865671641793
2024-11-06T08:00:00Z,433.92,0.58,5.4,5.98,131.61,7.33,44.69,49.35,0.8,146.22970149253734
2024-11-06T09:00:00Z,420.57,0.42,6.6,7.02,118.73,6.91,42.75,47.28,0.85,127.19805970149254
2024-11-06T10:00:00Z,480.65,0.47,14.22,14.69,100.14,7.99,42.77,47.7,1.76,70.88724137931035
2024-11-06T11:00:00Z,640.87,0.77,28.1,28.87,77.25,9.66,45.4,51.18,3.01,77.25
2024-11-06T12:00:00Z,807.76,0.36,44.55,44.91,57.22,10.25,49.36,56.01,3.83,82.02206896551724
2024-11-06T13:00:00Z,881.2,0.0,48.67,48.67,52.21,10.49,55.12,62.36,4.12,91.7544827586207
2024-11-06T14:00:00Z,787.73,0.0,36.67,36.67,65.09,10.73,60.04,67.22,4.05,67.22
2024-11-06T15:00:00Z,660.9,0.0,23.31,23.31,81.54,11.21,60.24,66.5,3.64,81.54
2024-11-06T16:00:00Z,540.73,0.0,11.82,11.82,95.84,9.66,52.06,56.55,2.6,95.84
2024-11-06T17:00:00Z,514.03,0.0,9.51,9.51,91.55,6.97,39.97,43.37,2.41,91.55
2024-11-06T18:00:00Z,507.35,0.0,9.17,9.17,82.25,4.89,27.54,30.18,2.22,82.25
2024-11-06T19:00:00Z,494.0,0.0,8.14,8.14,75.82,3.64,18.69,20.77,1.98,75.82
2024-11-06T20:00:00Z,487.33,0.0,7.28,7.28,70.1,3.31,14.86,16.95,1.93,70.1
2024-11-06T21:00:00Z,487.33,0.0,6.77,6.77,64.37,3.31,13.4,15.73,1.98,64.37
2024-11-06T22:00:00Z,494.0,0.0,6.94,6.94,59.37,3.67,13.4,16.09,2.09,59.37
2024-11-06T23:00:00Z,494.0,0.0,7.54,7.54,55.07,4.23,13.77,16.83,2.18,55.07
2024-11-07T00:00:00Z,507.35,0.0,8.83,8.83,52.21,4.89,15.08,18.65,2.28,52.21
2024-11-07T01:00:00Z,540.73,0.0,12.17,12.17,49.35,5.66,18.77,23.36,2.53,49.35
2024-11-07T02:00:00Z,647.54,0.25,21.08,21.33,45.42,7.27,27.47,34.03,3.23,45.78333333333333
2024-11-07T03:00:00Z,781.06,2.63,28.79,31.42,49.35,9.78,40.81,49.25,3.77,67.57551724137932
2024-11-07T04:00:00Z,667.57,2.04,19.36,21.4,80.82,10.01,61.19,70.6,2.09,101.64862068965516
2024-11-07T05:00:00Z,534.06,1.06,11.14,12.2,92.98,8.23,64.23,72.86,1.36,112.02655172413795
2024-11-07T06:00:00Z,460.62,0.67,7.2,7.87,95.84,6.91,48.38,54.49,1.23,95.84
2024-11-07T07:00:00Z,423.91,0.25,5.57,5.82,92.98,5.01,28.85,32.04,1.0,92.98
2024-11-07T08:00:00Z,423.91,0.27,5.23,5.5,94.41,4.11,18.35,20.13,1.06,94.41
2024-11-07T09:00:00Z,427.25,0.28,5.27,5.55,95.84,3.76,13.52,14.82,1.2,95.84
2024-11-07T10:00:00Z,453.95,0.43,7.54,7.97,92.98,4.29,12.88,14.16,1.58,92.98
2024-11-07T11:00:00Z,514.03,0.75,13.54,14.29,86.55,5.54,14.07,15.65,2.28,86.55
2024-11-07T12:00:00Z,587.46,0.46,21.93,22.39,75.82,6.32,14.41,16.37,3.01,75.82
2024-11-07T13:00:00Z,627.52,0.0,26.05,26.05,65.8,6.56,14.35,16.9,3.89,65.8
2024-11-07T14:00:00Z,627.52,0.0,24.33,24.33,59.37,6.38,14.83,18.3,4.81,59.37
2024-11-07T15:00:00Z,594.14,0.0,19.88,19.88,56.51,5.48,15.08,19.16,4.69,56.51
2024-11-07T16:00:00Z,554.08,0.0,14.91,14.91,56.51,4.59,14.01,18.37,3.8,56.51
2024-11-07T17:00:00Z,547.41,0.0,12.85,12.85,54.36,4.23,11.85,16.07,3.1,54.36
2024-11-07T18:00:00Z,554.08,0.0,12.68,12.68,50.07,3.93,9.63,13.43,2.63,16.05
2024-11-07T19:00:00Z,540.73,0.0,11.82,11.82,47.21,3.58,7.84,10.91,2.31,47.21
2024-11-07T20:00:00Z,520.71,0.0,10.11,10.11,44.35,3.49,7.15,9.82,2.31,44.35
2024-11-07T21:00:00Z,507.35,0.0,8.65,8.65,42.92,3.49,7.48,9.96,2.37,42.92
2024-11-07T22:00:00Z,500.68,0.0,8.05,8.05,42.56,3.76,8.04,10.09,2.22,42.56
2024-11-07T23:00:00Z,494.0,0.0,7.63,7.63,44.35,3.99,8.31,9.97,1.96,44.35
2024-11-08T00:00:00Z,487.33,0.0,7.45,7.45,49.35,4.17,9.04,10.53,1.77,49.35
2024-11-08T01:00:00Z,494.0,0.0,8.74,8.74,55.07,4.53,10.95,12.88,1.76,55.07
2024-11-08T02:00:00Z,567.44,0.29,14.22,14.51,57.22,5.6,14.37,17.4,2.03,57.22
2024-11-08T03:00:00Z,654.22,1.44,19.19,20.63,65.8,7.09,18.7,22.5,2.41,65.8
2024-11-08T04:00:00Z,607.49,1.9,12.85,14.75,95.84,6.91,22.95,26.64,2.12,95.84
2024-11-08T05:00:00Z,560.76,1.3,7.63,8.93,120.16,6.26,25.42,29.18,2.28,129.3110447761194
2024-11-08T06:00:00Z,534.06,0.81,5.1,5.91,134.47,5.9,25.23,28.84,2.53,150.45567164179104
2024-11-08T07:00:00Z,447.27,0.48,3.13,3.61,125.89,3.87,14.84,16.9,1.71,137.77776119402984
2024-11-08T08:00:00Z,403.88,0.46,2.96,3.42,115.87,3.01,8.82,10.16,1.39,122.97208955223881
2024-11-08T09:00:00Z,393.87,0.49,3.21,3.7,108.72,2.83,6.93,8.13,1.41,112.40716417910448
2024-11-08T10:00:00Z,440.6,1.1,7.2,8.3,100.14,3.93,7.34,8.94,2.22,12.233333333333334
2024-11-08T11:00:00Z,520.71,1.77,14.22,15.99,86.55,5.13,8.49,10.76,3.36,86.55
2024-11-08T12:00:00Z,587.46,1.03,22.96,23.99,70.1,5.25,8.76,11.6,4.24,70.1
2024-11-08T13:00:00Z,607.49,0.01,26.05,26.06,60.08,5.13,8.54,11.92,4.94,60.08
2024-11-08T14:00:00Z,554.08,0.0,19.88,19.88,60.8,4.89,8.34,12.36,5.64,60.8
2024-11-08T15:00:00Z,500.68,0.0,13.71,13.71,62.94,4.29,8.2,12.51,5.7,62.94
2024-11-08T16:00:00Z,453.95,0.0,9.6,9.6,63.66,3.67,8.22,12.37,4.62,63.66
2024-11-08T17:00:00Z,440.6,0.0,9.0,9.0,58.65,3.49,8.77,13.07,3.67,58.65
2024-11-08T18:00:00Z,427.25,0.0,9.17,9.17,52.93,3.37,8.93,13.11,2.75,52.93
2024-11-08T19:00:00Z,410.56,0.0,8.31,8.31,48.64,3.04,8.74,12.52,2.12,48.64
2024-11-08T20:00:00Z,400.54,0.0,6.85,6.85,46.49,2.59,8.98,12.56,1.9,46.49
2024-11-08T21:00:00Z,397.21,0.0,5.91,5.91,43.99,2.35,9.48,12.92,1.8,43.99
2024-11-08T22:00:00Z,400.54,0.0,5.48,5.48,42.56,2.5,10.66,14.03,1.74,42.56
2024-11-08T23:00:00Z,403.88,0.0,5.36,5.36,42.56,2.77,12.39,15.98,1.71,42.56
2024-11-09T00:00:00Z,410.56,0.0,5.57,5.57,43.99,3.01,14.51,18.27,1.66,43.99
2024-11-09T01:00:00Z,427.25,0.0,6.94,6.94,46.49,3.31,16.33,20.32,1.71,46.49
2024-11-09T02:00:00Z,487.33,0.24,11.65,11.89,47.92,4.17,17.69,22.17,2.12,47.92
2024-11-09T03:00:00Z,567.44,2.04,15.59,17.63,53.64,5.54,18.94,23.72,2.63,53.64
2024-11-09T04:00:00Z,514.03,1.96,10.62,12.58,82.97,5.48,19.28,23.25,2.09,82.97
2024-11-09T05:00:00Z,480.65,1.24,6.6,7.84,105.86,5.13,21.53,25.33,1.96,108.18119402985074
2024-11-09T06:00:00Z,460.62,0.72,4.28,5.0,121.59,4.95,22.63,26.38,1.99,131.42402985074628
2024-11-09T07:00:00Z,417.23,0.39,3.04,3.43,123.02,3.73,18.87,21.63,1.49,133.53701492537311
2024-11-09T08:00:00Z,393.87,0.31,3.17,3.48,117.3,3.13,14.7,16.66,1.25,125.08507462686566
2024-11-09T09:00:00Z,387.19,0.24,3.73,3.97,114.44,2.98,11.8,13.42,1.22,120.85910447761194
2024-11-09T10:00:00Z,433.92,0.27,8.74,9.01,103.0,4.05,10.56,12.45,2.18,103.95522388059702
2024-11-09T11:00:00Z,527.38,0.18,17.65,17.83,85.83,5.6,10.71,13.31,3.74,85.83
2024-11-09T12:00:00Z,614.17,0.04,26.39,26.43,69.38,6.08,10.78,14.08,5.07,69.38
2024-11-09T13:00:00Z,654.22,0.0,28.45,28.45,60.08,5.78,10.5,14.47,6.08,60.08
2024-11-09T14:00:00Z,600.81,0.0,21.76,21.76,61.51,5.01,9.74,14.11,6.59,61.51
2024-11-09T15:00:00Z,520.71,0.0,14.39,14.39,67.23,4.11,8.67,12.83,6.46,67.23
2024-11-09T16:00:00Z,447.27,0.0,8.4,8.4,75.82,3.1,7.53,11.06,5.26,75.82
2024-11-09T17:00:00Z,447.27,0.0,7.11,7.11,77.25,2.83,8.49,11.89,4.18,77.25
2024-11-09T18:00:00Z,453.95,0.0,6.77,6.77,77.25,2.65,10.83,14.1,2.98,77.25
2024-11-09T19:00:00Z,453.95,0.0,6.08,6.08,76.53,2.41,13.7,16.78,2.18,76.53
2024-11-09T20:00:00Z,460.62,0.0,5.57,5.57,75.1,2.41,16.37,19.52,1.95,75.1
2024-11-09T21:00:00Z,473.98,0.0,5.14,5.14,73.67,2.44,18.79,21.98,1.88,73.67
2024-11-09T22:00:00Z,480.65,0.0,4.88,4.88,73.67,2.62,20.8,23.98,1.87,73.67
2024-11-09T23:00:00Z,487.33,0.0,4.67,4.67,75.1,2.77,23.03,26.24,1.82,75.1
2024-11-10T00:00:00Z,494.0,0.0,4.97,4.97,76.53,2.92,25.66,29.01,1.76,76.53
2024-11-10T01:00:00Z,514.03,0.0,6.68,6.68,77.25,3.31,29.17,33.02,1.82,77.25
2024-11-10T02:00:00Z,567.44,0.2,11.48,11.68,77.25,4.41,34.39,39.22,2.31,77.25
2024-11-10T03:00:00Z,607.49,1.29,14.05,15.34,85.12,5.96,41.14,46.46,2.5,85.12
2024-11-10T04:00:00Z,487.33,0.66,5.48,6.14,117.3,5.13,54.27,58.72,0.35,125.08507462686566
2024-11-10T05:00:00Z,447.27,0.41,3.13,3.54,125.89,4.89,58.2,62.62,0.04,137.77776119402984
2024-11-10T06:00:00Z,440.6,0.35,2.61,2.96,127.32,5.01,61.53,65.99,0.0,139.8907462686567
2024-11-10T07:00:00Z,433.92,0.35,2.68,3.03,125.89,5.07,63.34,67.85,0.0,137.77776119402984
2024-11-10T08:00:00Z,427.25,0.36,2.91,3.27,123.02,4.77,63.12,67.53,0.0,133.53701492537311
2024-11-10T09:00:00Z,420.57,0.35,3.26,3.61,117.3,4.35,58.27,62.35,0.07,125.08507462686566
2024-11-10T10:00:00Z,440.6,0.54,5.83,6.37,110.15,5.13,51.52,55.33,0.68,114.52014925373135
2024-11-10T11:00:00Z,487.33,0.66,10.97,11.63,100.14,6.5,46.05,49.73,1.68,76.42931034482758
2024-11-10T12:00:00Z,534.06,0.22,16.11,16.33,87.98,6.56,41.08,44.69,2.53,87.98
2024-11-10T13:00:00Z,554.08,0.0,17.31,17.31,82.25,6.2,38.41,42.16,3.36,82.25
2024-11-10T14:00:00Z,554.08,0.0,16.79,16.79,78.68,5.96,38.33,42.53,4.37,78.68
2024-11-10T15:00:00Z,547.41,0.0,15.08,15.08,76.53,5.6,38.69,43.12,5.0,76.53
2024-11-10T16:00:00Z,527.38,0.0,12.0,12.0,75.82,4.65,38.28,42.72,5.32,75.82
2024-11-10T17:00:00Z,527.38,0.0,11.31,11.31,71.53,3.99,38.56,43.35,5.51,71.53
2024-11-10T18:00:00Z,540.73,0.0,11.65,11.65,67.23,3.52,39.57,44.38,4.56,67.23
2024-11-10T19:00:00Z,540.73,0.0,11.48,11.48,62.94,2.95,40.67,45.27,3.48,67.33896551724138
2024-11-10T20:00:00Z,554.08,0.0,11.14,11.14,57.94,2.8,42.08,46.83,3.04,69.72137931034483
2024-11-10T21:00:00Z,547.41,0.0,9.77,9.77,56.51,2.83,43.52,48.35,2.72,72.1544827586207
2024-11-10T22:00:00Z,554.08,0.0,9.08,9.08,55.79,2.98,45.22,50.15,2.5,75.02689655172414
2024-11-10T23:00:00Z,567.44,0.0,9.25,9.25,53.64,3.22,47.19,52.27,2.41,78.3555172413793
2024-11-11T00:00:00Z,587.46,0.0,10.71,10.71,50.78,3.61,49.25,54.62,2.44,81.83620689655173
2024-11-11T01:00:00Z,647.54,0.0,16.11,16.11,45.42,4.53,52.25,58.62,2.66,86.90517241379311
2024-11-11T02:00:00Z,847.82,1.17,30.85,32.02,34.69,6.74,57.82,66.37,3.64,96.31655172413792
2024-11-11T03:00:00Z,1134.87,8.72,43.18,51.9,35.41,10.13,65.55,75.53,4.88,116.53275862068965
2024-11-11T04:00:00Z,594.14,1.87,12.68,14.55,104.43,9.54,74.58,81.33,0.45,147.35931034482758
2024-11-11T05:00:00Z,460.62,0.79,4.8,5.59,123.02,7.45,70.02,75.94,0.0,133.53701492537311
2024-11-11T06:00:00Z,433.92,0.52,3.21,3.73,128.75,6.85,61.8,66.93,0.0,142.0037313432836
2024-11-11T07:00:00Z,433.92,0.16,4.54,4.7,118.73,6.79,54.57,59.13,0.12,127.19805970149254
2024-11-11T08:00:00Z,440.6,0.15,5.23,5.38,111.58,6.85,56.63,61.41,0.24,116.63313432835821
2024-11-11T09:00:00Z,440.6,0.12,5.4,5.52,108.72,6.79,59.51,64.65,0.35,112.40716417910448
2024-11-11T10:00:00Z,447.27,0.08,7.2,7.28,104.43,7.75,60.6,66.02,0.63,106.0682089552239
2024-11-11T11:00:00Z,494.0,0.07,11.82,11.89,98.71,10.49,64.34,70.31,1.04,112.40206896551726
2024-11-11T12:00:00Z,547.41,0.02,17.48,17.5,92.98,13.83,70.37,77.01,1.36,132.98724137931035
2024-11-11T13:00:00Z,607.49,0.0,21.93,21.93,87.26,17.4,75.76,83.19,2.01,151.38758620689657
2024-11-11T14:00:00Z,660.9,0.0,25.02,25.02,77.96,18.84,77.5,85.86,3.55,157.32758620689654
2024-11-11T15:00:00Z,680.92,0.0,25.36,25.36,71.53,17.88,72.89,81.53,4.81,141.59
2024-11-11T16:00:00Z,694.27,0.0,24.68,24.68,65.09,15.02,64.97,73.7,6.14,114.55275862068964
2024-11-11T17:00:00Z,714.3,0.0,25.36,25.36,56.51,11.56,58.36,67.54,7.73,97.22896551724138
2024-11-11T18:00:00Z,707.63,0.0,25.36,25.36,48.64,8.46,52.3,61.24,8.36,86.98965517241379
2024-11-11T19:00:00Z,674.25,0.0,22.96,22.96,45.06,6.26,47.05,55.26,7.66,78.11896551724138
2024-11-11T20:00:00Z,634.19,0.0,19.71,19.71,43.27,5.25,43.32,50.97,6.59,71.81655172413792
2024-11-11T21:00:00Z,594.14,0.0,15.77,15.77,43.63,4.89,41.25,48.54,5.51,68.31896551724138
2024-11-11T22:00:00Z,567.44,0.0,13.54,13.54,44.35,5.01,42.52,49.71,4.62,70.4648275862069
2024-11-11T23:00:00Z,560.76,0.0,12.68,12.68,45.06,5.36,47.04,54.31,4.31,78.10206896551725
2024-11-12T00:00:00Z,567.44,0.0,13.71,13.71,46.49,6.08,53.87,61.5,4.31,89.64241379310344
2024-11-12T01:00:00Z,620.84,0.0,18.51,18.51,47.92,7.21,62.84,71.25,4.62,107.28137931034485
2024-11-12T02:00:00Z,781.06,0.25,33.24,33.49,42.92,9.42,72.19,82.12,5.38,139.2003448275862
2024-11-12T03:00:00Z,947.95,2.35,46.61,48.96,43.99,12.52,73.31,83.21,5.45,143.02379310344827
2024-11-12T04:00:00Z,794.41,0.78,35.64,36.42,65.8,13.23,56.86,62.96,3.55,94.6944827586207
2024-11-12T05:00:00Z,674.25,0.82,25.02,25.84,75.82,11.21,45.91,50.08,2.85,76.19275862068964
2024-11-12T06:00:00Z,560.76,0.68,16.45,17.13,83.68,9.54,37.3,40.47,2.34,83.68
2024-11-12T07:00:00Z,514.03,0.61,13.02,13.63,87.98,8.82,28.27,30.54,1.92,87.98
2024-11-12T08:00:00Z,500.68,0.64,13.02,13.66,85.83,8.34,21.17,22.84,1.85,85.83
2024-11-12T09:00:00Z,494.0,0.61,13.71,14.32,78.68,7.75,15.94,17.29,1.92,78.68
2024-11-12T10:00:00Z,500.68,0.13,16.45,16.58,64.37,7.99,12.99,14.24,2.06,64.37
2024-11-12T11:00:00Z,534.06,0.06,19.54,19.6,47.92,7.63,10.81,12.09,2.15,47.92
2024-11-12T12:00:00Z,547.41,0.03,20.22,20.25,35.76,5.78,8.49,9.79,1.79,35.76
2024-11-12T13:00:00Z,594.14,0.04,22.28,22.32,26.46,4.77,8.02,9.73,1.73,27.85
2024-11-12T14:00:00Z,667.57,0.14,26.05,26.19,18.06,5.19,9.88,12.55,2.15,32.5625
2024-11-12T15:00:00Z,734.33,0.27,28.1,28.37,12.87,5.84,12.35,15.87,2.56,35.125
2024-11-12T16:00:00Z,754.36,0.28,27.08,27.36,11.35,6.2,14.16,18.49,2.98,33.849999999999994
2024-11-12T17:00:00Z,720.98,0.19,24.33,24.52,12.34,6.38,14.48,19.3,3.04,30.412499999999998
2024-11-12T18:00:00Z,667.57,0.11,21.42,21.53,14.48,6.08,12.82,17.13,2.79,26.775000000000002
2024-11-12T19:00:00Z,594.14,0.03,17.14,17.17,18.6,5.6,9.73,12.81,2.44,21.425
2024-11-12T20:00:00Z,527.38,0.01,13.19,13.2,22.53,5.36,7.5,9.88,2.25,22.53
2024-11-12T21:00:00Z,473.98,0.0,9.94,9.94,26.11,5.07,5.95,7.87,2.15,26.11
2024-11-12T22:00:00Z,447.27,0.0,8.31,8.31,28.61,5.13,5.02,6.55,1.98,28.61
2024-11-12T23:00:00Z,427.25,0.0,7.63,7.63,30.76,5.19,4.19,5.39,1.84,30.76
2024-11-13T00:00:00Z,420.57,0.0,7.63,7.63,31.11,5.25,3.6,4.65,1.74,31.11
2024-11-13T01:00:00Z,403.88,0.0,7.88,7.88,32.19,4.77,2.88,4.04,1.68,32.19
2024-11-13T02:00:00Z,410.56,0.12,10.71,10.83,31.47,4.89,2.84,4.43,1.87,31.47
2024-11-13T03:00:00Z,433.92,0.87,12.68,13.55,28.61,5.42,2.98,4.77,2.12,28.61
2024-11-13T04:00:00Z,407.22,0.71,10.88,11.59,28.97,5.07,2.58,4.15,2.03,28.97
2024-11-13T05:00:00Z,367.16,0.41,8.83,9.24,30.4,4.41,2.15,3.51,1.93,30.4
2024-11-13T06:00:00Z,340.46,0.32,7.37,7.69,32.19,3.73,1.76,2.9,1.77,32.19
2024-11-13T07:00:00Z,320.43,0.35,6.17,6.52,33.26,3.19,1.47,2.34,1.5,33.26
2024-11-13T08:00:00Z,310.42,0.36,5.4,5.76,32.9,2.77,1.37,2.06,1.28,32.9
2024-11-13T09:00:00Z,303.75,0.38,4.76,5.14,33.62,2.29,1.32,1.91,1.14,33.62
2024-11-13T10:00:00Z,317.1,0.44,5.91,6.35,32.9,2.59,1.53,2.22,1.31,32.9
2024-11-13T11:00:00Z,357.15,0.47,9.68,10.15,28.61,3.31,2.11,3.09,1.77,28.61
2024-11-13T12:00:00Z,390.53,0.23,13.88,14.11,23.25,3.49,2.6,3.84,1.95,23.25
2024-11-13T13:00:00Z,417.23,0.11,16.11,16.22,18.6,3.58,3.01,4.51,1.96,20.1375
2024-11-13T14:00:00Z,417.23,0.11,15.42,15.53,16.99,3.55,3.33,5.17,1.99,19.275
2024-11-13T15:00:00Z,413.89,0.09,13.71,13.8,16.63,3.43,3.48,5.56,1.88,17.137500000000003
2024-11-13T16:00:00Z,397.21,0.05,11.14,11.19,18.06,3.07,3.42,5.74,1.85,18.06
2024-11-13T17:00:00Z,390.53,0.04,9.68,9.72,19.49,2.83,3.58,5.87,1.79,19.49
2024-11-13T18:00:00Z,387.19,0.03,8.57,8.6,21.1,2.5,3.27,5.12,1.6,21.1
2024-11-13T19:00:00Z,367.16,0.01,6.77,6.78,23.6,2.15,2.65,3.96,1.41,23.6
2024-11-13T20:00:00Z,353.81,0.0,5.4,5.4,25.03,2.06,2.45,3.54,1.41,25.03
2024-11-13T21:00:00Z,340.46,0.0,4.46,4.46,26.11,2.03,2.32,3.3,1.44,26.11
2024-11-13T22:00:00Z,333.79,0.0,4.28,4.28,25.75,2.18,2.44,3.31,1.46,25.75
2024-11-13T23:00:00Z,333.79,0.0,4.46,4.46,24.68,2.32,2.67,3.49,1.47,24.68
2024-11-14T00:00:00Z,333.79,0.01,4.8,4.81,23.6,2.44,2.83,3.65,1.5,23.6
2024-11-14T01:00:00Z,347.14,0.03,6.25,6.28,21.64,2.77,3.26,4.34,1.63,21.64
2024-11-14T02:00:00Z,380.52,0.41,9.17,9.58,18.24,3.19,3.97,5.68,1.84,18.24
2024-11-14T03:00:00Z,400.54,1.75,9.94,11.69,18.24,3.49,4.28,6.4,1.96,18.24
2024-11-14T04:00:00Z,363.83,1.55,7.45,9.0,26.11,2.8,3.23,5.06,1.68,26.11
2024-11-14T05:00:00Z,333.79,0.81,6.0,6.81,32.19,2.47,2.72,4.29,1.73,32.19
2024-11-14T06:00:00Z,323.77,0.39,5.36,5.75,35.76,2.35,2.57,3.94,1.77,35.76
2024-11-14T07:00:00Z,310.42,0.19,4.2,4.39,37.19,1.74,1.86,2.76,1.33,37.19
2024-11-14T08:00:00Z,310.42,0.17,4.16,4.33,38.98,1.59,1.88,2.61,1.22,38.98
2024-11-14T09:00:00Z,310.42,0.16,4.24,4.4,41.48,1.53,2.09,2.78,1.16,41.48
2024-11-14T10:00:00Z,337.12,0.3,6.6,6.9,41.48,2.41,3.19,4.13,1.63,41.48
